smiles,molecule_chembl_id,pref_name,ic50_nM,pIC50
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCO4)c1,CHEMBL3114687,,250.0,6.6020599913279625
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2C)CCO4)c1,CHEMBL3114686,,290.0,6.5376020021010435
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCC(C)CC2)CCO4)c1,CHEMBL3114701,,330.0,6.481486060122113
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCC2)CCO4)c1,CHEMBL3114700,,230.0,6.638272163982407
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCOCC2)CCO4)c1,CHEMBL3114699,,930.0,6.031517051446065
N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,CHEMBL3125890,,10000.0,5.0
Clc1cccc(Nc2ccnc3[nH]c4ccc(Br)cc4c23)c1,CHEMBL3133814,,1150.0,5.939302159646388
COc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCN(CCO)CC5)cc4c23)c1,CHEMBL3133830,,689.0,6.161780778092374
CC(=O)c1ccc2[nH]c3nccc(Nc4cccc(Cl)c4)c3c2c1,CHEMBL3133819,,1150.0,5.939302159646388
CC(=O)c1ccc2[nH]c3nccc(Nc4cccc([N+](=O)[O-])c4)c3c2c1,CHEMBL3133817,,978.0,6.009661145212399
O=[N+]([O-])c1cccc(Nc2ccnc3[nH]c4ccc(Br)cc4c23)c1,CHEMBL3133815,,8830.0,5.054039296422431
CC(=O)c1ccc2[nH]c3nccc(Nc4cccc(O)c4)c3c2c1,CHEMBL3133816,,13.0,7.886056647693163
COc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCNCC5)cc4c23)c1,CHEMBL3133828,,390.0,6.4089353929735005
CCOc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCNCC5)cc4c23)c1,CHEMBL3133829,,576.0,6.239577516576788
Cc1ccccc1Nc1ccnc2[nH]c3ccccc3c12,CHEMBL3133820,,978.0,6.009661145212399
Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,CHEMBL3133821,,1300.0,5.886056647693163
CCOc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCN(CCO)CC5)cc4c23)c1,CHEMBL3133831,,6530.0,5.185086818724926
Clc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,CHEMBL3133822,,66.0,7.180456064458132
Clc1ccc(Nc2ccnc3[nH]c4ccccc4c23)cc1,CHEMBL3133823,,310.0,6.508638306165727
O=S(=O)(c1ccc2[nH]c3nccc(Nc4cccc(O)c4)c3c2c1)N1CCOCC1,CHEMBL3133824,,298.0,6.525783735923745
COc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCOCC5)cc4c23)c1,CHEMBL3133825,,1240.0,5.906578314837765
CCOc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCOCC5)cc4c23)c1,CHEMBL3133826,,54800.0,4.261219441515631
CC(=O)c1ccc2[nH]c3nccc(Nc4cccc(N)c4)c3c2c1,CHEMBL3133818,,1640.0,5.785156151952302
O=S(=O)(c1ccc2[nH]c3nccc(Nc4cccc(OCc5ccccc5)c4)c3c2c1)N1CCOCC1,CHEMBL3133827,,28300.0,4.548213564475709
O=S(=O)(c1ccc2[nH]c3nccc(Nc4cccc(O)c4)c3c2c1)N1CCN(CCO)CC1,CHEMBL3133832,,376.0,6.424812155072339
Oc1cccc(Nc2ccnc3[nH]c4ccc(Br)cc4c23)c1,CHEMBL3133833,,29.0,7.5376020021010435
COc1cccc(Nc2ccnc3[nH]c4ccc(Br)cc4c23)c1,CHEMBL3133834,,91200.0,4.0400051616715835
CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,CHEMBL3219504,,1000.0,6.0
CC1(C)OB(c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)OC1(C)C,CHEMBL3219505,,1000.0,6.0
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,CHEMBL3219502,,1000.0,6.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,CHEMBL3219503,,1000.0,6.0
OB(O)c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL3218424,,1000.0,6.0
OB(O)c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL3219506,,1000.0,6.0
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B(O)O,CHEMBL3219507,,1000.0,6.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1B(O)O,CHEMBL3219508,,1000.0,6.0
COc1cc2ncnc(Nc3cccc(B(O)O)c3)c2cc1OC,CHEMBL3219509,,1000.0,6.0
COCCOc1cc2ncnc(Nc3cccc(B(O)O)c3)c2cc1OCCOC,CHEMBL3217774,,1000.0,6.0
COCCOc1cc2ncnc(Nc3cccc(B(O)O)c3)c2cc1OC,CHEMBL3219510,,1000.0,6.0
COc1cc2ncnc(Nc3ccc(B(O)O)cc3)c2cc1OC,CHEMBL3219511,,1000.0,6.0
COCCOc1cc2ncnc(Nc3ccc(B(O)O)cc3)c2cc1OCCOC,CHEMBL3219512,,1000.0,6.0
COCCOc1cc2ncnc(Nc3ccc(B(O)O)cc3)c2cc1OC,CHEMBL3219513,,1000.0,6.0
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,CHEMBL153843,,1000.0,6.0
Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,CHEMBL3217993,,39.0,7.4089353929735005
C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,CHEMBL3218000,,66.0,7.180456064458132
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,CHEMBL3218001,,66.0,7.180456064458132
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,CHEMBL3218002,,3400.0,5.468521082957745
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,CHEMBL3233767,,40.0,7.3979400086720375
O=C(/C=C/CN1CC2CCC1C(=O)C2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,CHEMBL3233785,,30.0,7.522878745280337
C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,CHEMBL3290142,,19.0,7.721246399047171
C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,CHEMBL3290148,,7.0,8.154901959985743
Nc1ncnc2scc(-c3ccc4c(C(=O)Nc5ccccc5)cccc4c3)c12,CHEMBL3288526,,10000.0,5.0
COc1cc(-c2nc(-c3c[nH]c4ccccc34)c[nH]c2=O)cc(OC)c1OC,CHEMBL3358966,,100000.0,4.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1,CHEMBL3357643,,1536.0,5.813608784304507
CN(C)C/C=C(/F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3357642,,97.1,7.012780770091995
CN(C)C/C=C(\F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3357641,,149.4,6.82564940252062
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1,CHEMBL3357639,,1574.0,5.802995271976954
CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,CHEMBL3357637,,1.38,8.860120913598763
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,CHEMBL3357635,,324.4,6.4889191544608815
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,CHEMBL3357634,,75.0,7.1249387366083
COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,CHEMBL3325471,,8900.0,5.050609993355087
Cc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,CHEMBL3325470,,14800.0,4.8297382846050425
N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,CHEMBL3327179,,5200.0,5.2839966563652006
N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,CHEMBL3325472,,19300.0,4.714442690992226
COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,CHEMBL3325473,,1900.0,5.721246399047171
COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,CHEMBL3325474,,5200.0,5.2839966563652006
COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,CHEMBL3325475,,2100.0,5.6777807052660805
COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,CHEMBL3325476,,9000.0,5.045757490560675
CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,CHEMBL3325477,,200.0,6.698970004336019
CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,CHEMBL3325478,,4100.0,5.3872161432802645
CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,CHEMBL3325479,,800.0,6.096910013008056
CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,CHEMBL3325480,,22700.0,4.6439741428068775
CN(C)[C@@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344221,,26.1,7.583359492661719
CS(=O)(=O)C[C@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344220,,10.6,7.97469413473523
CCCCCCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344219,,158.2,6.800793520838342
CCCCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344218,,163.8,6.785686102575601
CCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344217,,152.0,6.818156412055227
CN(C)[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344216,,0.5,9.301029995663981
CS(=O)(=O)C[C@@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344215,,2.9,8.537602002101044
CS(=O)(=O)CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344214,,52.2,7.282329496997738
CC(C)NC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344213,,48.3,7.316052869248487
CS(=O)(=O)CC(NC1CCCCC1)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344212,,58.6,7.23210238398191
CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344211,,15.5,7.809668301829708
CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344208,,3.6,8.443697499232712
CNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344210,,1.0,9.0
CS(=O)(=O)CC(N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3344209,,3.4,8.468521082957745
O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ncccc1Br,CHEMBL3393072,,12370.0,4.907630300370879
Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1,CHEMBL1365395,,6029.0,5.219754716134648
CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1,CHEMBL3409484,,26.0,7.585026652029182
[O-][S+]1CCN(Cc2ccc(-c3cc4c(Nc5ccc(OCc6cccc(F)c6)cc5)ncnc4cn3)o2)CC1,CHEMBL3409483,,21.0,7.6777807052660805
CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,CHEMBL3409482,,30.0,7.522878745280337
N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1,CHEMBL3593777,,1000.0,6.0
CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,CHEMBL3623375,,10000.0,5.0
CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,CHEMBL3633929,,16.0,7.795880017344075
NC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL3633928,,26.8,7.5718652059712115
NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,CHEMBL3633775,,706.0,6.151195298948196
NC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,CHEMBL3633774,,77.0,7.113509274827518
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,CHEMBL3633930,,625.0,6.204119982655925
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,CHEMBL3633931,,10000.0,5.0
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL3633932,,126.0,6.899629454882437
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,CHEMBL3633933,,1390.0,5.856985199745905
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1)C(=O)OCC,CHEMBL3633934,,1000.0,6.0
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1)C(=O)OCC,CHEMBL3633935,,10000.0,5.0
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)C(=O)OCC,CHEMBL3633936,,5050.0,5.296708621881339
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1)C(=O)OCC,CHEMBL3632637,,3290.0,5.482804102050026
N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(Oc4ccc(Cl)c(Cl)c4)c(Cl)c3)c2c1,CHEMBL3633937,,10000.0,5.0
N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL3633938,,2720.0,5.565431095965801
N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,CHEMBL3633939,,8000.0,5.096910013008056
NC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1,CHEMBL3633940,,275.0,6.560667306169737
CCNC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1,CHEMBL3633941,,855.0,6.068033885271827
CCOC(=O)C(=CNC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1)C(=O)OCC,CHEMBL3633942,,10000.0,5.0
CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5ccccc5)cccc4c3)n2)c1,CHEMBL3740721,,10000.0,5.0
CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5cccc(F)c5)cccc4c3)n2)c1,CHEMBL3740487,,10000.0,5.0
CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5cccnc5)cccc4c3)n2)c1,CHEMBL3739732,,10000.0,5.0
O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,CHEMBL3741589,,10000.0,5.0
CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3747079,,14040.0,4.852632892206214
CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3747570,,17000.0,4.769551078621726
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746212,,3450.0,5.462180904926726
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3747776,,8270.0,5.082494490447453
CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746557,,510.0,6.292429823902063
CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746421,,5620.0,5.250263684430939
COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,CHEMBL3747055,,17250.0,4.763210900590707
COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,CHEMBL3746387,,12050.0,4.919012953089113
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746473,,2060.0,5.686132779630847
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746642,,3530.0,5.452225294612178
CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,CHEMBL3747407,,14930.0,4.825940192274975
CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,CHEMBL3745929,,18120.0,4.741841806659206
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3747277,,4100.0,5.3872161432802645
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746168,,9960.0,5.001740661576301
CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3747281,,4070.0,5.39040559077478
CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3747152,,8540.0,5.068542129310995
CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746711,,2750.0,5.560667306169737
CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746564,,12660.0,4.897566294318664
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746268,,13160.0,4.8807441107220635
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3746980,,18890.0,4.7237680420781665
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,CHEMBL3651966,LGH-447,10000.0,5.0
Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,CHEMBL3745885,,10000.0,5.0
Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1,CHEMBL3759079,,1000.0,6.0
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL601719,CRIZOTINIB,1000.0,6.0
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,CHEMBL1614712,,4100.0,5.3872161432802645
Nc1ncnc2c1c(-c1cccc(OC[C@@H]3CCCO3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,CHEMBL3787614,,10000.0,5.0
Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,CHEMBL3785500,,10000.0,5.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OC[C@@H]5CCCO5)c4F)c4c(N)ncnc43)C2)CC1,CHEMBL3786167,,10000.0,5.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,CHEMBL3785951,,10000.0,5.0
CC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,CHEMBL3798631,,1000.0,6.0
Cc1cc(-c2n[nH]c3ccc(C(=O)NC(C)c4c(Cl)cncc4Cl)cc23)ccn1,CHEMBL3798257,,1000.0,6.0
CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL3814846,,32.3,7.490797477668897
O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL3814021,,19.2,7.716698771296451
Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCN5CCOCC5)cc34)cc2Cl)c1,CHEMBL3813728,,33.1,7.480172006224281
Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCN5CCCCC5)cc34)cc2Cl)c1,CHEMBL3814940,,40.6,7.391473966422806
Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCCN5CCOCC5)cc34)cc2Cl)c1,CHEMBL3814812,,12.1,7.91721462968355
CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,CHEMBL3818247,DALMELITINIB,30000.0,4.522878745280337
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,STAUROSPORINE,27.6,7.559090917934782
C[C@@H](Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,CHEMBL3827178,,1000.0,6.0
CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,CHEMBL3735648,,1000.0,6.0
Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1,CHEMBL3828269,,676.0,6.170053304058364
Cn1cc(-c2ccc3ncnc(Nc4ccc5ncccc5c4)c3c2)cn1,CHEMBL3828079,,874.0,6.058488567365597
C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,CHEMBL3828021,,590.0,6.229147988357855
Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl,CHEMBL3828092,,1202.0,5.92009553233328
c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1,CHEMBL3827349,,1350.0,5.8696662315049934
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,CHEMBL3893306,,10000.0,5.0
CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CCl)c5cc34)cc2Cl)CC1,CHEMBL3921302,,9.0,8.045757490560675
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc21,CHEMBL3982289,,35.0,7.455931955649724
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,CHEMBL3912361,,77.0,7.113509274827518
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)c3cc21,CHEMBL3930270,,230.0,6.638272163982407
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,CHEMBL3902295,,3200.0,5.494850021680094
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,CHEMBL3940060,,1600.0,5.795880017344075
O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,CHEMBL3969628,,10000.0,5.0
O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc21,CHEMBL3965948,,21.0,7.6777807052660805
CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1,CHEMBL3897363,,33.0,7.481486060122112
