smiles,dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
CC1=C(C2=CC=CC=C2N1CCCCC(=O)O)C3=CN=CC=C3,DTXSID2047309,162706-14-1,UK-156819,143,0.00010403301160110782,poly1,1.1030604239706563
CCCCN1C(=O)C(NC(=O)C12CCN(CC2)CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)O)C(C5CCCCC5)O.Cl,DTXSID1047316,461023-63-2,Aplaviroc hydrochloride,143,0.00012791007435141003,poly1,1.1030604239706563
CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C.Cl,DTXSID5047320,180084-01-9,SB236057A,143,5.490991107230679e-05,poly1,1.1030604239706563
CC(=O)C1=CC2=C(C=C1)OC(C(C2NC(=O)C3=CC=C(C=C3)F)O)(C)C,DTXSID6047319,184653-84-7,Carabersat,143,1.0420805356354254e-06,poly1,1.1030604239706563
CC1=NC2=CC=CC=C2N1C3CC4CCC(C3)N4CCC5(CCN(CC5)C(=O)C6=CC(=C(C=C6Cl)F)S(=O)(=O)NC)C7=CC(=CC=C7)F,DTXSID6047311,NOCAS_47311,GSK163929B,143,0.00021631679912007305,poly1,1.1030604239706563
CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC3=CN=C(C=C3)OC4=C(N=CC=C4)C.Cl,DTXSID5047322,200940-23-4,SB243213A,143,0.00024017371910106235,poly1,1.1030604239706563
CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,DTXSID8023719,97322-87-7,Troglitazone,143,0.00015981573199875878,poly1,1.1030604239706563
C1C(C2=C(O1)C=C(C=C2)OCC3=CC=CC=C3)N(C(=O)N)O,DTXSID1047318,139149-55-6,SB202235,143,3.4290497044480398e-06,poly1,1.1030604239706563
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CC(C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5,DTXSID1047310,196808-45-4,Farglitazar,143,1.5765022065870898e-06,poly1,1.1030604239706563
CCN(C(C)C)C(=O)C1=CC(=CC(=C1)C)OCC(C)NC2=CC=NC=C2.CC1=CC=C(C=C1)S(=O)(=O)O,DTXSID6047313,263553-33-9,GW473178E methyl benzene sulphonic acid,143,0.00024043896932797617,poly1,1.1030604239706563
C1=CC(=C(C=C1N(CC(=O)N)CC(F)(F)F)C(F)(F)F)C#N,DTXSID1047312,864283-48-7,GSK232420A,143,6.561173173038807e-06,poly1,1.1030604239706563
C1=CC=C(C=C1)OC2=NC=CC(=N2)C3=C(N=CN3C(CO)CO)C4=CC=C(C=C4)F,DTXSID5047324,219790-72-4,SB281832,143,0.00013919559037613432,poly1,1.1030604239706563
CCC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)CN4CCN(CC4)C5=CC=C(C=C5)OC)OCC(=O)O,DTXSID6047315,444610-91-7,PharmaGSID_47315,143,0.000938583967401048,poly1,1.1030604239706563
CCN1C(=CC(=N1)CC2=CC=CC=C2)C3CCN(CC3)CC4CC(CC4C5=CC(=CC=C5)F)N(C)C(C(C)C)C(=O)O,DTXSID0047327,313994-79-5,MK-578,143,1.5201491715686342e-06,gnls,1.1030604239706563
C1=CC(=CC(=C1)C2=N[N-]C(=N2)C(=O)N)C3=C(C=CC(=C3)F)OCC(C(F)(F)F)(F)F.O.[K+],DTXSID5047328,NOCAS_47328,"Potassium 5-carbamoyl-3-[5\'-fluoro-2\'-(2,2,3,3,3-pentafluoropropoxy)-3-biphenylyl]-1,2,4-triazol-1-ide hydrate (1:1:1)",143,7.193148030091556e-05,poly1,1.1030604239706563
CCCCC1=NC2=C(C=C1)C(C(C2C3=C(C=C(C=C3)OC)CC(C)C(=O)[O-])C(=O)[O-])C4=CC5=C(C=C4)OCO5.[Na+].[Na+],DTXSID4047331,331623-06-4,MK-547,143,5.211637172406554e-05,poly1,1.1030604239706563
C1C2C(C3=C1C=C(C=C3)Cl)(N=C(S2)C4=CC=CC=C4)O,DTXSID9047338,262376-75-0,HMR1426,143,0.0003814934725554017,poly1,1.1030604239706563
CN(C)C(=O)NC1(CCN(CC1)CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)F)F)C5=CC=CC=C5.Cl,DTXSID4047339,181640-09-5,SR144190,143,8.944532460063753e-06,poly1,1.1030604239706563
CN(C)C(=O)NC1(CCN(CC1)CCCC2(CCCN(C2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)C5=CC=CC=C5,DTXSID8047341,264618-44-2,SSR146977,143,2.5638775154597137e-09,poly1,1.1030604239706563
COC1=CC=CC(=C1)C2=C(C=C(C=C2)C=CCN3CCCCCC3)Cl.Cl,DTXSID3047342,NOCAS_47342,SR125047,143,0.00015120136693915517,poly1,1.1030604239706563
CC(C)C1=C(C=C(C=C1)C(=O)N=C(N)N)S(=O)(=O)C.CS(=O)(=O)O,DTXSID3047344,159138-81-5,Cariporide mesylate,143,1.303057500259727e-06,gnls,1.1030604239706563
CCN(CC)CCNC1=C2C(=C(C=C1)CNC=O)SC3=C(C2=O)C=C(C=C3)OC,DTXSID8047347,155990-20-8,SR271425,143,0.04453404247929705,pow,1.1030604239706563
C1CCNC(C1)C(C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl,DTXSID3047348,742693-38-5,SSR504734,143,2.0198777686966415e-05,poly1,1.1030604239706563
CC1CCCC(N1CC2=CC=C(C=C2)CC(C(=O)N(C)C(C)C)NC(=O)CC(C3=CC4=C(C=C3)OCO4)NS(=O)(=O)C5=CC6=C(C=C5)C=C(C=C6)OC)C.Cl,DTXSID2047351,464930-42-5,SSR 240612,143,6.556209586877609e-05,poly1,1.1030604239706563
CN(C)C(=O)C1(CCN(CC1)CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)N5CCCCC5.Cl,DTXSID2047353,NOCAS_47353,SSR 241586 HCl,143,0.0001125430339358347,poly1,1.1030604239706563
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5,DTXSID2047355,189003-92-7,Trelanserin,143,0.0004950956742144178,poly1,1.1030604239706563
CC(C)C(C(=O)NC1CC2=CC=CC=C2C3CCCC(N3C1=O)C(=O)O)SC(=O)C,DTXSID7047356,473289-62-2,Ilepatril,143,5.178483796362411e-05,poly1,1.1030604239706563
CCC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Br,DTXSID2047357,288104-79-0,Surinabant,143,0.00012259290023198784,poly1,1.1030604239706563
CN(C)C(=O)C1CC(CN1C2(C3=C(C=CC(=C3)Cl)N(C2=O)S(=O)(=O)C4=C(C=C(C=C4)OC)OC)C5=CC=CC=C5OC)O,DTXSID7047358,439687-69-1,Nelivaptan,143,8.346787986254384e-07,poly1,1.1030604239706563
C1CN2CCC1N(CC2)C(=O)OC3=CC=C(C=C3)Br,DTXSID2047359,298198-52-4,"4-Bromophenyl 1,4-diazabicyclo(3.2.2)nonane-4-carboxylate",143,1.2800425115434496e-05,poly1,1.1030604239706563
CCOC(=O)COC1=CC2=C(CCC(C2)NCC(C3=CC(=CC=C3)Cl)O)C=C1.Cl,DTXSID1047360,929601-09-2,SR58611,143,0.002166204296902713,exp2,1.1030604239706563
C1CN(CC=C1C2=CC(=CC=C2)C(F)(F)F)CCC3=CC4=C(C=C3)C=CN=C4,DTXSID1047362,NOCAS_47362,SSR150106,143,0.0003548499667011978,poly1,1.1030604239706563
COC1=CC=CC(=C1OC)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O,DTXSID6047363,139290-65-6,Volinanserin,143,3.0380085586512104e-05,poly1,1.1030604239706563
C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5,DTXSID1047366,NOCAS_47366,SAR115740,143,0.003665585459593407,poly1,1.1030604239706563
CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N2CCC(CC2)C3=CC=CC=C3)S(=O)(=O)CC4=CC=CC=C4,DTXSID6047367,328392-46-7,HMR1171,143,0.00025095384213818123,poly1,1.1030604239706563
CC(C)C1=C2C(=CC(=C1)OC)S(=O)(=O)N(C2=O)COC3=CC(=O)N4C=CC=C(C4=N3)OCCN5CCCCC5,DTXSID1047368,344930-95-6,SSR69071,143,0.0048661015608214495,poly1,1.1030604239706563
CC1=CC(=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=C(S3)CCC4CCCCC4)C5=CC(=C(C=C5OC)Cl)OC)C.C(=O)(C(F)(F)F)O,DTXSID6047369,221671-62-1,SR146131 trifluoroacetate (1:1),143,3.33871664143704e-05,poly1,1.1030604239706563
C1CN(CCC1C2=CC=CC(=C2)CN)C(=O)C3=CC=C(O3)C#CC4=CC=CC=C4F,DTXSID0047371,725228-45-5,AVE5638,143,0.04063207962319504,poly1,1.1030604239706563
CCC(C1=CC=CC=C1)NC(=O)C2=C(C=CC(=C2)F)[N-]S(=O)(=O)C3=CC=CC4=C3N=CC=C4.[Na+],DTXSID5047372,478263-98-8,AVE3295,143,1.165467574276288e-05,poly1,1.1030604239706563
COC1=CC=C(C=C1)C(=O)NC2=NC3=CC=CC=C3C(=C2C#N)NCC4=CC=CC=C4,DTXSID5047374,477706-73-3,SSR161421,143,3.755615101626253e-09,poly1,1.1030604239706563
C1=CC=C(C(=C1)C(=O)O)N2C=C(C(=O)C3=CC(=C(C=C32)Cl)NC4=C(C=C(C=C4Cl)F)F)C(=O)O,DTXSID0047375,862243-29-6,AVE9423,143,0.0020515341968794626,poly1,1.1030604239706563
C1CN(CCC1C(=O)O)C2=C(C=C(C=C2)F)NC(=O)NC(=O)C3=CC(=C(C=C3Cl)F)F,DTXSID5047376,648917-13-9,AVE2865,143,7.714110379089817e-05,poly1,1.1030604239706563
CCOC(=O)OC(C)OC(=O)C1=CC2=C(C=C1)N(C(=C2)C(=O)NC3CCN(CC3)C(C)C)CC4=NOC(=C4)C5=CC=C(S5)Cl.Cl,DTXSID0047377,NOCAS_47377,AVE6324,143,3.5774219800960114e-05,poly1,1.1030604239706563
CCN(CC1=CN=CC=C1)C(=O)C2=C(C(=CC=C2)Cl)C3(C4=C(C=CC(=C4)Cl)N(C3=O)CC5=C(C=C(C=C5)OC)OC)C.Cl,DTXSID0047379,1437319-51-1,"3-Chloro-2-((3R)-5-chloro-1-(2,4-dimethoxybenzyl)-3-methyl-2-oxo-2,3-dihydro-1H-indol-3-yl)-N-ethyl-N-(3-pyridinylmethyl)benzamide hydrochloride (1:1)",143,0.0,none,1.1030604239706563
C1CC1N2CCC(CC2)NC(=O)C3=NC4=C(N3CC5=NOC(=C5)C6=CC=C(S6)Cl)C=CC(=C4)C(=O)[O-].[Na+],DTXSID4047383,1437319-46-4,AVE3247,143,7.936217356280714e-05,poly1,1.1030604239706563
CCOC(=O)C1=CC=C(C=C1)C2CCC(CC2)NCC(COC3=CC(=C(C=C3)O)NS(=O)(=O)C)O.Cl,DTXSID4047389,433212-21-6,SAR 150640,143,2.594358487485787e-05,poly1,1.1030604239706563
CC1=CN(C2=C1C=C(C=C2)F)NC(=O)C3=CN=C(N=C3C)C4=CC=CC=N4,DTXSID8047391,1068967-96-3,SAR102608,143,8.591646574146305e-07,poly1,1.1030604239706563
CC(C)C1(CCC(C1)NC2CCOCC2OC)C(=O)N3CCC4=C(C3)C=C(C=N4)C(F)(F)F.C(CC(=O)O)C(=O)O,DTXSID4047335,851916-42-2,MK-812,143,3.301688598803438e-06,poly1,1.1030604239706563
CCOC1=CC=CC(=C1)N2C=C(N=C2C3=CC=C(C=C3)C)C(=O)N4CCN(CC4)C5=CC6=CC=CC=C6C(=C5)C(=O)[O-].[Na+],DTXSID4047337,1061517-62-1,PharmaGSID_47337,143,2.0705984826406344e-05,poly1,1.1030604239706563
COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,DTXSID1032690,173584-44-6,Indoxacarb,143,0.0,none,1.1030604239706563
CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F,DTXSID5034303,81406-37-3,Fluroxypyr-meptyl,143,1.041920484614738e-06,poly1,1.1030604239706563
CCNC1=NC(=NC(=N1)Cl)NC(C)C,DTXSID9020112,1912-24-9,Atrazine,143,0.00012276135309221398,poly1,1.1030604239706563
C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,DTXSID8024151,35554-44-0,Imazalil,143,0.00013792857883010966,poly1,1.1030604239706563
CCSC(=O)N(CC(C)C)CC(C)C,DTXSID7023936,2008-41-5,Butylate,143,5.72091718173688e-07,poly1,1.1030604239706563
C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl,DTXSID9023881,74115-24-5,Clofentezine,143,1.4888457731439283e-05,poly1,1.1030604239706563
CCCN(CCC)C(=O)SCC,DTXSID1024091,759-94-4,S-Ethyl dipropylthiocarbamate,143,1.221408536573476e-05,poly1,1.1030604239706563
COC1=CN=C(N2C1=NC(=N2)NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)OC,DTXSID0034803,219714-96-2,Penoxsulam,143,2.5210856096461233e-05,poly1,1.1030604239706563
CCCCCOC(=O)COC1=C(C=C(C(=C1)N2C(=O)C3=C(C2=O)CCCC3)F)Cl,DTXSID2032554,87546-18-7,Flumiclorac-pentyl,143,9.686111641815723e-05,poly1,1.1030604239706563
CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,DTXSID5032573,96489-71-3,Pyridaben,143,0.017331707021640448,exp4,1.1030604239706563
CCOP(=O)(OCC)OC1=NC(=NC(=C1)C)C(C)C,DTXSID5037523,962-58-3,Diazoxon,143,8.114540825546833e-06,poly1,1.1030604239706563
CC(C)(C)C1=NN=C(N(C1=O)N)SC,DTXSID6024204,21087-64-9,Metribuzin,143,8.261995795089793e-06,poly1,1.1030604239706563
COC1=CC(=NC(=N1)SC2=C(C(=CC=C2)Cl)C(=O)[O-])OC.[Na+],DTXSID8032673,123343-16-8,Pyrithiobac sodium,143,3.20542303664307e-05,poly1,1.1030604239706563
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,DTXSID7032470,31218-83-4,Propetamphos,143,0.0,none,1.1030604239706563
CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,DTXSID1032642,122931-48-0,Rimsulfuron,143,0.0,none,1.1030604239706563
CC(=CC(=O)N(C)C)OP(=O)(OC)OC,DTXSID9023914,141-66-2,Dicrotophos,143,5.474207083714837e-05,poly1,1.1030604239706563
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,DTXSID5032498,3380-34-5,Triclosan,143,3.872000960579101e-05,poly1,1.1030604239706563
CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2,DTXSID2032500,68694-11-1,Triflumizole,143,1.814827003253205e-05,poly1,1.1030604239706563
CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC,DTXSID5023900,17804-35-2,Benomyl,143,0.0004029117035970992,poly1,1.1030604239706563
C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl,DTXSID6034392,188425-85-6,Boscalid,143,1.4351393415104211e-06,poly1,1.1030604239706563
C1=CC(=C(C2=NC=C(C=C21)Cl)C(=O)O)Cl,DTXSID6032641,84087-01-4,Quinclorac,143,0.00011954745042851588,poly1,1.1030604239706563
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,DTXSID9020407,333-41-5,Diazinon,143,0.0021237766726758547,poly1,1.1030604239706563
CCC(C)SP(=O)(N1CCSC1=O)OCC,DTXSID0034930,98886-44-3,Fosthiazate,143,0.0003130510070758747,poly1,1.1030604239706563
CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl,DTXSID8024315,88671-89-0,Myclobutanil,143,0.0,none,1.1030604239706563
CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl,DTXSID8024234,27314-13-2,Norflurazon,143,0.033561848975731605,poly1,1.1030604239706563
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,DTXSID8034877,53112-28-0,Pyrimethanil,143,0.44426287486779076,exp2,1.1030604239706563
CN1C(=C(C(=N1)Cl)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,DTXSID9034650,100784-20-1,Halosulfuron-methyl,143,0.0015937444238077474,poly1,1.1030604239706563
CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl,DTXSID0032605,51338-27-3,(+-)-Diclofop-methyl,143,0.00029913408562364847,poly1,1.1030604239706563
C(CCl)P(=O)(O)O,DTXSID7024085,16672-87-0,2-Cloroethylphosphonic acid,143,4.808629368256728e-05,poly1,1.1030604239706563
C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,DTXSID5020154,120-32-1,Clorophene,143,8.055044290244586e-06,poly1,1.1030604239706563
CC(C)(C)C(C(=CC1=C(C=C(C=C1)Cl)Cl)N2C=NC=N2)O,DTXSID2040363,83657-24-3,Diniconazole,143,2.0182604921866482e-05,poly1,1.1030604239706563
CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl,DTXSID0032605,51338-27-3,(+-)-Diclofop-methyl,143,0.0,none,1.1030604239706563
CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,DTXSID9034573,97780-06-8,Ethametsulfuron-methyl,143,0.0,none,1.1030604239706563
CN1C(=CC(=[N+]1C)C2=CC=CC=C2)C3=CC=CC=C3.COS(=O)(=O)[O-],DTXSID6024048,43222-48-6,Difenzoquat metilsulfate,143,2.940043766281781e-07,poly1,1.1030604239706563
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],DTXSID1020855,298-00-0,Methyl parathion,143,4.968049837791628e-05,poly1,1.1030604239706563
CC(C)(C=NOC(=O)NC)SC,DTXSID0039223,116-06-3,Aldicarb,143,2.658919789108593e-05,poly1,1.1030604239706563
CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)C#N)F,DTXSID1034503,122008-85-9,Cyhalofop-butyl,143,3.207581477467265e-10,poly1,1.1030604239706563
CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,DTXSID1034212,118134-30-8,Spiroxamine,143,0.05481775572032023,poly1,1.1030604239706563
CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],DTXSID7032553,62924-70-3,Flumetralin,143,2.652598038805884e-05,poly1,1.1030604239706563
CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O,DTXSID0023901,25057-89-0,Bentazone,143,0.0016431537152903264,poly1,1.1030604239706563
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,DTXSID0021337,148-79-8,Thiabendazole,143,3.643013899140241e-05,poly1,1.1030604239706563
CC(C(=O)OCC#C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)Cl)F,DTXSID6032354,105512-06-9,Clodinafop-propargyl,143,0.0,none,1.1030604239706563
CCN(C1CCCCC1)C(=O)SCC,DTXSID6032356,1134-23-2,Cycloate,143,0.0,none,1.1030604239706563
CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C,DTXSID1032482,96182-53-5,Tebupirimfos,143,0.0020609679027237264,poly1,1.1030604239706563
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl,DTXSID0024345,82097-50-5,Triasulfuron,143,3.6611380362980454e-06,poly1,1.1030604239706563
COCCO,DTXSID5024182,109-86-4,2-Methoxyethanol,143,0.0,none,1.1030604239706563
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl,DTXSID7023980,64902-72-3,Chlorsulfuron,143,3.42160432800724e-06,poly1,1.1030604239706563
CC(=NOC(=O)NC)SC,DTXSID1022267,16752-77-5,Methomyl,143,5.435939444056879e-06,poly1,1.1030604239706563
CCCCNC(=O)OCC#CI,DTXSID0028038,55406-53-6,3-Iodo-2-propynyl-N-butylcarbamate,143,9.63411560120267e-06,poly1,1.1030604239706563
CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O,DTXSID0032493,55219-65-3,Triadimenol,143,0.29861875729808035,poly1,1.1030604239706563
C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,DTXSID7024035,94-82-6,"2,4-Dichlorophenoxybutyric acid",143,7.575832703345428e-06,poly1,1.1030604239706563
C(#N)N,DTXSID9034490,420-04-2,Cyanamide,143,1.0237788677376975e-05,poly1,1.1030604239706563
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,DTXSID4024276,2312-35-8,Propargite,143,0.06626069305185936,pow,1.1030604239706563
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl,DTXSID7023980,64902-72-3,Chlorsulfuron,143,0.0,none,1.1030604239706563
CCOP(=S)(OCC)SCCSCC,DTXSID0022018,298-04-4,Disulfoton,143,0.0021419390279987195,poly1,1.1030604239706563
CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,DTXSID8034586,153233-91-1,Etoxazole,143,7.11293587999992e-05,poly1,1.1030604239706563
COC(=O)C1=CC=CC=C1C(=O)O,DTXSID9040001,4376-18-5,Monomethyl phthalate,143,7.958090877682696e-07,poly1,1.1030604239706563
CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C4=NOCCO4,DTXSID2034625,361377-29-9,Fluoxastrobin,143,0.009142453994426312,poly1,1.1030604239706563
CC(C)(C(=O)OCC=C)OC(=O)C1=C(C=CC(=C1)N2C(=O)C=C(N(C2=O)C)C(F)(F)F)Cl,DTXSID9034365,134605-64-4,Butafenacil,143,1.6632751125721292e-07,poly1,1.1030604239706563
CN(C)C(=S)SSC(=S)N(C)C,DTXSID5021332,137-26-8,Bis(dimethylaminothiocarbonyl) disulfide,143,2.0824888558333197e-05,poly1,1.1030604239706563
CC(C)OC1=CC=CC=C1OC(=O)NC,DTXSID7021948,114-26-1,Propoxur,143,9.971869762621668e-06,poly1,1.1030604239706563
CC(C)(C)C(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O,DTXSID2024242,76738-62-0,Paclobutrazol,143,0.042090195362667705,poly1,1.1030604239706563
CCCN(CCC)C(=O)SCC,DTXSID1024091,759-94-4,S-Ethyl dipropylthiocarbamate,143,0.0005469321092033204,poly1,1.1030604239706563
CC(C(=O)O)OC1=CC(=CC=C1)Cl,DTXSID9034232,101-10-0,2-(m-Chlorophenoxy)propionic acid,143,0.0,none,1.1030604239706563
CCCC(=NOCC)C1=C(CC(CC1=O)CC(C)SCC)O,DTXSID9024304,74051-80-2,Sethoxydim,143,0.0,none,1.1030604239706563
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,DTXSID3032628,161050-58-4,Methoxyfenozide,143,0.0005255568188560935,poly1,1.1030604239706563
CC1=NC(=NC(=N1)OC)NC(=O)[N-]S(=O)(=O)C2=C(C=CC(=C2)I)C(=O)OC.[Na+],DTXSID2034673,144550-36-7,Iodosulfuron methyl ester sodium salt,143,7.94245517812656e-06,poly1,1.1030604239706563
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,DTXSID8020628,2164-17-2,Fluometuron,143,6.249373745116391e-06,poly1,1.1030604239706563
COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC(F)F)OC(F)F,DTXSID8032463,86209-51-0,Primisulfuron-methyl,143,1.3850271501271923e-06,poly1,1.1030604239706563
CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,DTXSID8024159,82558-50-7,Isoxaben,143,0.0,none,1.1030604239706563
C1=CC(=NC(=C1Cl)C(=O)O)Cl.C(CO)N,DTXSID6034265,57754-85-5,Clopyralid-olamine,143,6.63304782307337e-05,poly1,1.1030604239706563
CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,DTXSID8023848,34256-82-1,Acetochlor,143,4.646864360854976e-07,poly1,1.1030604239706563
CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,DTXSID4032376,87674-68-8,Dimethenamid,143,5.296315673336599e-06,poly1,1.1030604239706563
CC(C)OC(=O)NNC1=C(C=CC(=C1)C2=CC=CC=C2)OC,DTXSID5032525,149877-41-8,Bifenazate,143,0.001127927057906911,poly1,1.1030604239706563
CNC(=O)ON=C(C(=O)N(C)C)SC,DTXSID6021086,23135-22-0,Oxamyl,143,1.413953620109102e-05,poly1,1.1030604239706563
COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,DTXSID8023890,3337-71-1,Asulam,143,3.1929210427724765e-07,poly1,1.1030604239706563
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],DTXSID4021395,1582-09-8,Trifluralin,143,0.00011182691550963134,poly1,1.1030604239706563
CN(C)C(=O)C1=C(C=C(C=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,DTXSID7034753,173159-57-4,Foramsulfuron,143,0.000786880607951275,poly1,1.1030604239706563
COP(=O)(OC)OC=C(Cl)Cl,DTXSID5020449,62-73-7,Dichlorvos,143,0.00046008001546547626,poly1,1.1030604239706563
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,DTXSID3020122,86-50-0,Azinphos-methyl,143,0.0043585279362718735,poly1,1.1030604239706563
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O,DTXSID8022325,2971-36-0,"2,2-Bis(4-hydroxyphenyl)-1,1,1-trichloroethane",143,2.3442975125180674e-06,poly1,1.1030604239706563
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F,DTXSID4032615,98967-40-9,Flumetsulam,143,0.0,none,1.1030604239706563
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,DTXSID2021781,84-74-2,"Dibutyl 1,2-benzenedicarboxylate",143,0.0,none,1.1030604239706563
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,DTXSID8024280,60207-90-1,Propiconazole,143,7.686254249700694e-07,poly1,1.1030604239706563
CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,DTXSID5023871,33089-61-1,Amitraz,143,1.0740586698649038e-05,poly1,1.1030604239706563
CCC(C)OC(=O)N1CCCCC1CCO,DTXSID0034227,119515-38-7,Icaridin,143,3.073771442268102e-05,poly1,1.1030604239706563
CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC,DTXSID6021248,83-79-4,Rotenone,143,0.975171439721604,pow,1.1030604239706563
