dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
DTXSID8051542,106-32-1,Ethyl octanoate,2,0.12548571691951008,gnls,25.491993470325276
DTXSID6052112,462-95-3,Diethoxymethane,2,0.010107158575711029,gnls,25.491993470325276
DTXSID1041502,497-39-2,"3-Methyl-4,6-di-tert-butylphenol",2,0.02153563051899098,gnls,25.491993470325276
DTXSID9044374,122-00-9,p-Methylacetophenone,2,1.640773568215843e-07,exp4,25.491993470325276
DTXSID6052291,616-47-7,1-Methylimidazole,2,1.926969012138538e-15,poly1,25.491993470325276
DTXSID7052529,7786-61-0,2-Methoxy-4-vinylphenol,2,1.3481476433408793e-12,gnls,25.491993470325276
DTXSID6037564,135590-91-9,Mefenpyr-diethyl,2,0.0,gnls,25.491993470325276
DTXSID2032631,77732-09-3,Oxadixyl,2,0.0,exp4,25.491993470325276
DTXSID0024761,108-42-9,3-Chloroaniline,2,4.1370340489993416e-11,poly1,25.491993470325276
DTXSID9052505,6094-02-6,2-Methyl-1-hexene,2,5.005693130159288e-13,poly1,25.491993470325276
DTXSID8024573,51-17-2,Benzimidazole,2,8.56854912250211e-15,poly1,25.491993470325276
DTXSID6035784,65733-18-8,(7S)-Hydroprene,2,0.0,none,25.491993470325276
DTXSID1051856,2114-11-6,Allyl carbamate,2,3.2172606236908685e-11,poly1,25.491993470325276
DTXSID9044370,1126-78-9,N-Butylaniline,2,0.1273026056974668,poly1,25.491993470325276
DTXSID2022096,629-19-6,Dipropyl disulfide,2,0.0,exp4,25.491993470325276
DTXSID2044470,93-55-0,1-Phenylpropan-1-one,2,0.0,exp4,25.491993470325276
DTXSID6052299,622-45-7,Cyclohexyl acetate,2,5.706911370425465e-08,poly1,25.491993470325276
DTXSID7031290,54464-57-2,Isocyclemone E,2,2.4920264778245867e-08,poly1,25.491993470325276
DTXSID6051306,4221-68-5,"1,1-Bis(3-cyclohexyl-4-hydroxyphenyl)cyclohexane",2,1.702525418296564e-11,gnls,25.491993470325276
DTXSID4025668,99-75-2,Methyl 4-methylbenzoate,2,4.926636404828341e-05,poly1,25.491993470325276
DTXSID8051708,140-53-4,4-Chlorophenylacetonitrile,2,0.8487225692896386,gnls,25.491993470325276
DTXSID0051732,1470-94-6,Indan-5-ol,2,0.0019532883039842176,gnls,25.491993470325276
DTXSID3052648,96-54-8,1-Methylpyrrole,2,0.00021748342294073376,exp4,25.491993470325276
DTXSID6044488,5496-10-6,1-Aminocyclohexanecarbonitrile,2,6.11603352211125e-07,exp4,25.491993470325276
DTXSID6025305,5405-41-4,Ethyl 3-hydroxybutyrate,2,8.991207406991977e-05,poly1,25.491993470325276
DTXSID8051544,106-58-1,"1,4-Dimethylpiperazine",2,0.0074958177278746044,gnls,25.491993470325276
DTXSID6026088,634-66-2,"1,2,3,4-Tetrachlorobenzene",2,0.001629784975097557,poly1,25.491993470325276
DTXSID2041464,111-94-4,"3,3\'-Iminobispropanenitrile",2,0.962593385207133,gnls,25.491993470325276
DTXSID0052542,79-30-1,2-Methylpropanoyl chloride,2,1.1678512914987491e-05,poly1,25.491993470325276
DTXSID6024911,25152-84-5,"(E,E)-2,4-Decadienal",2,0.0,none,25.491993470325276
DTXSID2047222,29548-30-9,Farnesyl acetate,2,1.8040892526429239e-12,poly1,25.491993470325276
DTXSID5020360,95-33-0,N-Cyclohexyl-2-benzothiazolesulfenamide,2,4.043915936875613e-06,poly1,25.491993470325276
DTXSID5052254,591-22-0,"3,5-Dimethylpyridine",2,6.645697042670578e-06,poly1,25.491993470325276
DTXSID8041668,103-29-7,Bibenzyl,2,1.0388825779940804e-05,gnls,25.491993470325276
DTXSID5022271,17754-90-4,4-(Diethylamino)salicylaldehyde,2,0.7571688726685706,exp2,25.491993470325276
DTXSID7051557,108-48-5,"2,6-Dimethylpyridine",2,6.921523490256968e-05,gnls,25.491993470325276
DTXSID6051560,108-74-7,"1,3,5-Trimethyl-1,3,5-triazacyclohexane",2,0.18868532231111904,gnls,25.491993470325276
DTXSID1025433,109-78-4,3-Hydroxypropanenitrile,2,0.4114306221329752,gnls,25.491993470325276
DTXSID2021818,96-17-3,2-Methylbutanal,2,2.734575049206781e-06,poly1,25.491993470325276
DTXSID6022006,142-92-7,Hexyl acetate,2,6.28636334048018e-07,poly1,25.491993470325276
DTXSID7041629,135-57-9,"2,2\'-Dibenzoylaminodiphenyl disulfide",2,2.3538811906293388e-07,poly1,25.491993470325276
DTXSID1051850,20662-14-0,Scandium chloride hexahydrate,2,0.0,exp4,25.491993470325276
DTXSID6051778,1672-46-4,Digoxigenin,2,0.0,none,25.491993470325276
DTXSID7052571,82-44-0,1-Chloroanthraquinone,2,0.004444447131915589,gnls,25.491993470325276
DTXSID7020920,134-32-7,1-Naphthylamine,2,7.55494437131694e-12,gnls,25.491993470325276
DTXSID8037750,65405-77-8,(3Z)-Hexenyl salicylate,2,3.6998466539526434e-07,poly1,25.491993470325276
DTXSID7040732,104-12-1,4-Chlorophenyl isocyanate,2,5.504852309638287e-10,poly1,25.491993470325276
DTXSID8044755,2705-87-5,Prop-2-en-1-yl 3-cyclohexylpropanoate,2,3.6689729177277896e-09,poly1,25.491993470325276
DTXSID5044998,88485-37-4,Fluxofenim,2,1.8182767540351347e-06,poly1,25.491993470325276
DTXSID2047062,928-95-0,(E)-2-Hexen-1-ol,2,4.429579522693169e-08,poly1,25.491993470325276
DTXSID3044831,7492-70-8,1-Butoxy-1-oxopropan-2-yl butanoate,2,1.4511329809807192e-08,poly1,25.491993470325276
DTXSID9047629,110-41-8,2-Methylundecanal,2,1.1396852722095045e-07,poly1,25.491993470325276
DTXSID6027503,2855-13-2,Isophorone diamine,2,0.9108669017436688,gnls,25.491993470325276
DTXSID9033187,549-18-8,Amitriptyline hydrochloride,2,0.9999833219239955,gnls,25.491993470325276
DTXSID3031444,22398-80-7,Indium phosphide,2,0.9999987649268363,gnls,25.491993470325276
DTXSID8041901,2497-06-5,Disulfoton sulfone,2,0.0,gnls,25.491993470325276
DTXSID8020256,2244-16-8,d-Carvone,2,1.220165124766215e-14,exp4,25.491993470325276
DTXSID7031531,129-73-7,Leucomalachite green,2,5.079000885401713e-07,poly1,25.491993470325276
DTXSID4025824,7647-10-1,Palladium(II) chloride,2,1.3803506721940571e-08,exp4,25.491993470325276
DTXSID4040686,22204-53-1,Naproxen,2,2.091367730591281e-17,exp4,25.491993470325276
DTXSID8047135,137-06-4,2-Methylbenzenethiol,2,5.1404612989315105e-08,poly1,25.491993470325276
DTXSID2044765,103-54-8,3-Phenylprop-2-en-1-yl acetate,2,7.128554050854506e-05,poly1,25.491993470325276
DTXSID7044716,6837-24-7,1-Cyclohexylpyrrolidin-2-one,2,6.592221510417043e-05,poly1,25.491993470325276
DTXSID3021487,528-44-9,"1,2,4-Benzenetricarboxylic acid",2,0.0,exp4,25.491993470325276
DTXSID0026098,117-18-0,"2,3,5,6-Tetrachloronitrobenzene",2,4.5463043805975793e-13,pow,25.491993470325276
DTXSID4047418,28069-74-1,Acetaldehyde ethyl cis-3-hexenyl acetal,2,1.0883799157063304e-15,pow,25.491993470325276
DTXSID1044560,30007-47-7,"5-Bromo-5-nitro-1,3-dioxane",2,7.084264016561555e-07,poly1,25.491993470325276
DTXSID5022279,24544-04-5,"2,6-Diisopropylaniline",2,0.0,none,25.491993470325276
DTXSID0025571,608-25-3,"2-Methyl-1,3-benzenediol",2,0.0008664179482360759,poly1,25.491993470325276
DTXSID4020321,113-92-8,Chlorpheniramine maleate,2,1.9640609270225716e-08,poly1,25.491993470325276
DTXSID6035156,122-70-3,2-Phenylethyl propionate,2,2.4616224829506703e-13,poly1,25.491993470325276
DTXSID0044781,1134-04-9,"2,3,4,5-Tetrachloro-6-(trichloromethyl)pyridine",2,4.114834185716601e-08,poly1,25.491993470325276
DTXSID8026725,106-14-9,12-Hydroxyoctadecanoic acid,2,2.2633194260489793e-08,poly1,25.491993470325276
DTXSID9044794,13047-13-7,4-(Hydroxymethyl)-4-methyl-1-phenylpyrazolidin-3-one,2,4.562176413518062e-19,gnls,25.491993470325276
DTXSID7047641,112-66-3,Dodecyl acetate,2,0.0,exp4,25.491993470325276
DTXSID1025221,25103-58-6,tert-Dodecanethiol,2,0.0,exp4,25.491993470325276
DTXSID1047443,3209-13-0,3-Methoxy-5-methylphenol,2,0.9999323434268009,pow,25.491993470325276
DTXSID3047057,108-64-5,Ethyl isovalerate,2,0.14128618216097236,exp4,25.491993470325276
DTXSID1031591,625-45-6,Methoxyacetic acid,2,0.21693841368939465,exp4,25.491993470325276
DTXSID3025209,15791-78-3,C.I. Disperse Blue 27,2,4.0547405632271134e-17,exp4,25.491993470325276
DTXSID2023519,50-34-0,Propantheline bromide,2,3.5210610352412074e-07,poly1,25.491993470325276
DTXSID7040287,1982-47-4,Chloroxuron,2,3.339835352872789e-09,poly1,25.491993470325276
DTXSID3044750,96-96-8,4-Methoxy-2-nitroaniline,2,6.154658092497448e-09,poly1,25.491993470325276
DTXSID4044791,122-63-4,Benzyl propanoate,2,8.970351757649e-08,poly1,25.491993470325276
DTXSID2047725,90-17-5,"2,2,2-Trichloro-1-phenylethyl acetate",2,1.009302001475089e-06,poly1,25.491993470325276
DTXSID8020830,298-81-7,8-Methoxypsoralen,2,3.0348155040628304e-06,poly1,25.491993470325276
DTXSID2047195,38462-22-5,p-Mentha-8-thiol-3-one,2,4.890998669288576e-06,poly1,25.491993470325276
DTXSID6020779,434-13-9,Lithocholic acid,2,7.302033109047495e-08,gnls,25.491993470325276
DTXSID3040697,118-69-4,"2,6-Dichlorotoluene",2,0.000797317780353239,poly1,25.491993470325276
DTXSID7047061,629-78-7,Heptadecane,2,0.9991280263887097,gnls,25.491993470325276
DTXSID2047191,126-64-7,Linalyl benzoate,2,6.011161260230526e-06,poly1,25.491993470325276
DTXSID7043908,1205-17-0,"3-(3,4-Methylenedioxyphenyl)-2-methylpropanal",2,9.197702815467832e-07,poly1,25.491993470325276
DTXSID4027498,2778-42-9,"1,3-Bis(2-isocyanato-2-propyl)benzene",2,0.0,none,25.491993470325276
DTXSID2022121,791-28-6,Triphenylphosphine oxide,2,3.1968073030346013e-06,poly1,25.491993470325276
DTXSID8047058,539-88-8,Ethyl levulinate,2,0.0,none,25.491993470325276
DTXSID5044786,119313-12-1,2-Benzyl-2-(dimethylamino)-1-[4-(morpholin-4-yl)phenyl]butan-1-one,2,1.379083636377725e-07,poly1,25.491993470325276
DTXSID2047644,119-65-3,Isoquinoline,2,0.0,exp4,25.491993470325276
DTXSID4044824,562-74-3,4-Methyl-1-(propan-2-yl)cyclohex-3-en-1-ol,2,0.0,exp4,25.491993470325276
DTXSID7047190,2305-05-7,gamma-Dodecalactone,2,4.936493728552444e-08,poly1,25.491993470325276
DTXSID9047679,3777-69-3,2-Pentylfuran,2,0.1464960778675183,gnls,25.491993470325276
DTXSID9044746,939-48-0,Propan-2-yl benzoate,2,0.0,gnls,25.491993470325276
DTXSID9044405,1937-19-5,Aminoguanidine hydrochloride,2,0.0,gnls,25.491993470325276
DTXSID9020401,137-09-7,"2,4-Diaminophenol dihydrochloride",2,1.9851271107099042e-07,gnls,25.491993470325276
DTXSID4020589,72-56-0,"p,p\'-Ethyl-DDD",2,6.580776672147913e-05,poly1,25.491993470325276
DTXSID2036827,91-95-2,"3,3\'-Diaminobenzidine",2,0.0,gnls,25.491993470325276
DTXSID3024738,97-42-7,Carvyl acetate,2,0.0,gnls,25.491993470325276
DTXSID4047200,17283-81-7,Dihydro-beta-ionone,2,0.0,gnls,25.491993470325276
DTXSID6047107,5435-64-3,"3,5,5-Trimethylhexanal",2,0.0036249688265814436,pow,25.491993470325276
DTXSID8020917,1465-25-4,N-(1-Naphthyl)ethylenediamine dihydrochloride,2,0.9999976496114178,exp5,25.491993470325276
DTXSID7047647,122-69-0,3-Phenyl-2-propen-1-yl 3-phenylacrylate,2,7.475053134806094e-09,exp4,25.491993470325276
DTXSID3044590,15086-94-9,"2\',4\',5\',7\'-Tetrabromofluorescein",2,0.9382025211878607,pow,25.491993470325276
DTXSID4047593,99-83-2,alpha-Phellandrene,2,0.6699012850949031,pow,25.491993470325276
DTXSID9047415,10339-55-6,Ethyl linalool,2,2.3005223092708693e-18,gnls,25.491993470325276
DTXSID7032474,1982-49-6,Siduron,2,1.8217851713410012e-06,poly1,25.491993470325276
DTXSID4047094,94-02-0,Ethyl benzoylacetate,2,4.970970075080857e-06,poly1,25.491993470325276
DTXSID3027902,26472-00-4,Methylcyclopentadiene dimer,2,0.00021631502187170865,gnls,25.491993470325276
DTXSID7024328,3689-24-5,Sulfotep,2,1.2961882669497458e-05,poly1,25.491993470325276
DTXSID0024399,513-86-0,Acetoin,2,2.0034953102281707e-07,poly1,25.491993470325276
DTXSID8023973,123-09-1,4-Chlorophenyl methyl sulfide,2,5.3058092456000856e-08,poly1,25.491993470325276
DTXSID9047463,13380-94-4,"Tricyclo(5.2.1.02,6)decane-8-one",2,0.00012024536658179575,poly1,25.491993470325276
DTXSID1047657,1322-17-4,"1,3-Nonanediol monoacetate",2,7.284569478425596e-07,poly1,25.491993470325276
DTXSID4047464,15707-23-0,2-Ethyl-3-methylpyrazine,2,1.6473385411140672e-06,poly1,25.491993470325276
DTXSID7038818,3613-30-7,"7-Methoxy-3,7-dimethyloctanal",2,3.351776894435224e-08,poly1,25.491993470325276
DTXSID9021344,139-65-1,"4,4\'-Thiodianiline",2,4.035867306030813e-05,exp4,25.491993470325276
DTXSID8047399,33704-61-9,Cashmeran,2,9.164738726664338e-09,poly1,25.491993470325276
DTXSID7023510,125-33-7,Primidone,2,0.005917725128948608,poly1,25.491993470325276
DTXSID3047130,37526-88-8,Benzyl (2E)-2-methylbut-2-enoate,2,1.3671646113099348e-07,exp2,25.491993470325276
DTXSID7027386,1330-61-6,Isodecyl acrylate,2,2.735890339151035e-09,gnls,25.491993470325276
DTXSID4031980,501-36-0,Resveratrol,2,0.145874205280321,exp4,25.491993470325276
DTXSID3044910,3031-66-1,"Hex-3-yne-2,5-diol",2,3.6264041260676804e-09,gnls,25.491993470325276
DTXSID9047091,120-45-6,1-Phenylethyl propionate,2,0.0,exp4,25.491993470325276
DTXSID8047636,1117-55-1,Hexyl octanoate,2,7.710612982265813e-06,poly1,25.491993470325276
DTXSID3047188,21722-83-8,2-Cyclohexylethyl acetate,2,1.0500314475227858e-07,poly1,25.491993470325276
DTXSID1024966,554-00-7,"2,4-Dichloroaniline",2,4.142415316263187e-07,poly1,25.491993470325276
DTXSID9044580,91648-24-7,Pentaerythritol allyl ether,2,1.55740173497573e-05,poly1,25.491993470325276
DTXSID3044962,599-61-1,"3,3\'-Sulphonyldianiline",2,6.082410527370341e-06,poly1,25.491993470325276
DTXSID5027279,638-38-0,Manganese(II) acetate,2,5.63295368051966e-12,exp5,25.491993470325276
DTXSID3044598,16485-10-2,Panthenol,2,0.0,exp4,25.491993470325276
DTXSID2044769,103-95-7,Cyclamen aldehyde,2,0.0,gnls,25.491993470325276
DTXSID6044771,105-44-2,N-(4-Methyl-2-pentanylidene)hydroxylamine,2,0.04535165691426684,gnls,25.491993470325276
DTXSID3020881,64091-91-4,4-(N-Methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone,2,0.003345642074126347,gnls,25.491993470325276
DTXSID7025922,473-55-2,Pinane,2,1.4236985292671399e-06,gnls,25.491993470325276
DTXSID2052283,6117-91-5,But-2-en-1-ol,2,3.7252938110622645e-07,poly1,25.491993470325276
DTXSID2052607,91-10-1,"2,6-Dimethoxyphenol",2,2.087860705717853e-06,poly1,25.491993470325276
DTXSID8037756,1123-85-9,2-Phenylpropan-1-ol,2,8.042021301811988e-07,poly1,25.491993470325276
DTXSID1021405,81-15-2,Musk Xylene,2,5.131205495955549e-05,poly1,25.491993470325276
DTXSID0047406,10402-33-2,Eugenyl phenylacetate,2,2.0124860762045712e-05,poly1,25.491993470325276
DTXSID3020671,4680-78-8,FD&C Green No. 1,2,6.587878041945073e-06,poly1,25.491993470325276
DTXSID8051540,105-90-8,Geranyl propionate,2,0.999999289772295,gnls,25.491993470325276
DTXSID6029331,25564-22-1,2-Pentyl-2-cyclopenten-1-one,2,0.9992163769984067,exp4,25.491993470325276
DTXSID0021963,120-21-8,4-(Diethylamino)benzaldehyde,2,0.9862044471672518,exp5,25.491993470325276
DTXSID7047198,39255-32-8,Ethyl 2-methylpentanoate,2,0.12934472601354127,gnls,25.491993470325276
DTXSID8052641,95-56-7,2-Bromophenol,2,0.45108125054103365,gnls,25.491993470325276
DTXSID3047760,110-01-0,Tetrahydrothiophene,2,0.2707492347614737,gnls,25.491993470325276
DTXSID7021491,100-47-0,Benzonitrile,2,0.026744485177426523,gnls,25.491993470325276
DTXSID6027266,629-50-5,Tridecane,2,4.301869906706012e-05,poly1,25.491993470325276
DTXSID4020248,86-74-8,Carbazole,2,2.802181846665394e-07,poly1,25.491993470325276
DTXSID9025243,2855-19-8,"1,2-Epoxydodecane",2,1.370119390936192e-09,poly1,25.491993470325276
DTXSID4044371,1132-61-2,4-Morpholinepropanesulfonic acid,2,1.1529610562496521e-06,poly1,25.491993470325276
DTXSID7022172,2032-59-9,Aminocarb,2,1.8159755451986022e-05,gnls,25.491993470325276
DTXSID8024739,87-44-5,(-)-(E)-Caryophyllene,2,0.0,exp4,25.491993470325276
DTXSID3044380,134-81-6,"1,2-Diphenylethanedione",2,0.0,exp5,25.491993470325276
DTXSID6042282,2588-04-7,Phorate sulfone,2,6.627812209221625e-17,exp4,25.491993470325276
DTXSID1024918,124-02-7,Diallylamine,2,0.003939278486328772,gnls,25.491993470325276
DTXSID7027334,919-31-3,3-(Triethoxysilyl)propionitrile,2,1.1441671120415556e-07,poly1,25.491993470325276
DTXSID1052298,619-73-8,4-Nitrobenzyl alcohol,2,2.7855265111647855e-05,poly1,25.491993470325276
DTXSID5052593,873-32-5,2-Chlorobenzonitrile,2,4.8265209347532236e-05,poly1,25.491993470325276
DTXSID0052596,874-90-8,4-Anisonitrile,2,6.397926332189313e-06,poly1,25.491993470325276
DTXSID0021333,97-74-5,Tetramethylthiuram monosulfide,2,0.00016693939217467916,poly1,25.491993470325276
DTXSID9027520,3089-11-0,Hexa(methoxymethyl)melamine,2,0.026382430206536214,gnls,25.491993470325276
DTXSID1021904,109-73-9,Butylamine,2,3.165984816544799e-07,poly1,25.491993470325276
DTXSID8047426,99-49-0,dl-Carvone,2,5.3553439089540625e-09,poly1,25.491993470325276
DTXSID6027133,298-06-6,Diethyl dithiophosphoric acid,2,0.9720537454279894,pow,25.491993470325276
DTXSID6025303,10213-75-9,3-((2-Ethylhexyl)oxy)propionitrile,2,0.008915880930106018,exp4,25.491993470325276
DTXSID5044233,23128-74-7,Antioxidant 1098,2,0.9991080621588808,poly1,25.491993470325276
DTXSID9047126,7335-26-4,Ethyl o-anisate,2,0.0006830920773584545,gnls,25.491993470325276
DTXSID7023146,87-89-8,myo-Inositol,2,9.182360848520262e-10,gnls,25.491993470325276
DTXSID3052567,821-48-7,Bis(2-chloroethyl)amine hydrochloride,2,7.085779664409374e-05,gnls,25.491993470325276
DTXSID3052309,626-60-8,3-Chloropyridine,2,9.021580962952298e-09,gnls,25.491993470325276
DTXSID7021102,132-98-9,Penicillin VK,2,4.492974150539713e-06,poly1,25.491993470325276
DTXSID8026068,72-14-0,Sulfathiazole,2,6.788417641045608e-05,poly1,25.491993470325276
DTXSID8027086,141-23-1,Methyl 12-hydroxyoctadecanoate,2,2.2876827337005255e-06,poly1,25.491993470325276
DTXSID9020116,320-67-2,5-Azacytidine,2,8.265762070036203e-06,poly1,25.491993470325276
DTXSID4046999,1466-76-8,"2,6-Dimethoxybenzoic acid",2,1.0932846244406213e-06,poly1,25.491993470325276
DTXSID2041412,2832-19-1,2-Chloro-N-(hydroxymethyl)acetamide,2,1.366520096139027e-05,poly1,25.491993470325276
DTXSID8041745,2481-94-9,C.I. Solvent Yellow 56,2,0.9389833392945596,poly1,25.491993470325276
DTXSID3034458,99129-21-2,Clethodim,2,0.05303612669449165,poly1,25.491993470325276
DTXSID7026520,87-02-5,7-Amino-4-hydroxynaphthalene-2-sulfonic acid,2,2.4391140398454416e-05,poly1,25.491993470325276
DTXSID1040164,5977-14-0,3-Oxobutanamide,2,0.00012112175398335781,poly1,25.491993470325276
DTXSID9042336,687-47-8,(L)-(-)-Ethyl lactate,2,1.7697200916911356e-14,exp4,25.491993470325276
DTXSID3026562,93-68-5,N-(2-Methylphenyl)-3-oxobutanamide,2,4.4755346326527227e-07,exp4,25.491993470325276
DTXSID0025361,106-91-2,Glycidyl methacrylate,2,2.7983944395521825e-06,exp4,25.491993470325276
DTXSID5021629,110-93-0,6-Methyl-5-hepten-2-one,2,0.0,exp4,25.491993470325276
DTXSID0044363,110-38-3,Ethyl decanoate,2,1.9407874754003346e-06,poly1,25.491993470325276
DTXSID4044535,131-08-8,Sodium 2-anthraquinonesulfonate,2,3.9609592708696474e-10,gnls,25.491993470325276
DTXSID7020184,1937-37-7,C.I. Direct Black 38,2,2.3696668788194218e-08,gnls,25.491993470325276
DTXSID5044360,106-21-8,"3,7-Dimethyloctan-1-ol",2,1.5212797991991354e-09,poly1,25.491993470325276
DTXSID8044882,2358-84-1,Di(ethylene glycol) dimethacrylate,2,9.614931919561599e-08,poly1,25.491993470325276
DTXSID4041812,498-81-7,Dihydro-alpha-terpineol,2,5.967233265697786e-07,poly1,25.491993470325276
DTXSID0024890,1197-01-9,p-Cymen-8-ol,2,0.0018153757128188902,gnls,25.491993470325276
DTXSID6021290,57-68-1,Sulfamethazine,2,4.016824394761752e-09,gnls,25.491993470325276
DTXSID4044456,71-30-7,Cytosine,2,0.0007109101078501594,gnls,25.491993470325276
DTXSID2050403,611-14-3,1-Ethyl-2-methylbenzene,2,0.896321055191914,gnls,25.491993470325276
DTXSID7052288,615-13-4,"1,3-Dihydro-2H-inden-2-one",2,0.6319497614872659,gnls,25.491993470325276
DTXSID3024100,84-72-0,Ethyl phthalyl ethyl glycolate,2,0.006651185066064835,gnls,25.491993470325276
DTXSID6044981,701-64-4,Phenyl dihydrogen phosphate,2,4.4579035143539987e-17,exp4,25.491993470325276
DTXSID0051574,111-31-9,1-Hexanethiol,2,4.2800791501534983e-13,gnls,25.491993470325276
DTXSID1052610,91-67-8,"N,N-Diethyl-m-toluidine",2,1.3469298883319996e-07,poly1,25.491993470325276
DTXSID1042445,33693-04-8,Terbumeton,2,9.370062992567666e-11,poly1,25.491993470325276
DTXSID3044883,2386-60-9,Butane-1-sulfonyl chloride,2,1.1262516847999714e-08,poly1,25.491993470325276
DTXSID3052010,3277-26-7,"1,1,3,3-Tetramethyldisiloxane",2,3.969005598903025e-06,exp4,25.491993470325276
DTXSID6025432,78-97-7,Lactonitrile,2,0.21304505097675042,gnls,25.491993470325276
DTXSID3032670,16484-77-8,(R)-2-(4-Chloro-2-methylphenoxy)propionate,2,0.16135563767287828,gnls,25.491993470325276
DTXSID4052342,65-71-4,Thymine,2,0.1815891492228101,exp4,25.491993470325276
DTXSID3052228,5655-61-8,(-)Bornyl acetate,2,0.0002992226375485791,exp4,25.491993470325276
DTXSID4037611,61949-77-7,trans-Permethrin,2,0.6140597348640651,gnls,25.491993470325276
DTXSID8044543,135-51-3,"Disodium 3-hydroxynaphthalene-2,7-disulfonate",2,0.0010696853297782816,poly1,25.491993470325276
DTXSID3022085,619-50-1,Methyl p-nitrobenzoate,2,0.9731328680538314,gnls,25.491993470325276
DTXSID4020743,75-47-8,Iodoform,2,0.7766833079489569,pow,25.491993470325276
DTXSID9051824,1885-29-6,2-Aminobenzonitrile,2,4.160992814955795e-11,poly1,25.491993470325276
DTXSID0038839,17420-30-3,2-Amino-5-nitrobenzonitrile,2,7.247953973768657e-05,poly1,25.491993470325276
DTXSID2052310,626-64-2,4-Pyridinol,2,3.8486572083855363e-08,poly1,25.491993470325276
DTXSID1021740,71-36-3,1-Butanol,2,0.39654563228575457,gnls,25.491993470325276
DTXSID4052506,763-32-6,3-Methylbut-3-en-1-ol,2,3.608692293684708e-05,poly1,25.491993470325276
DTXSID7047693,591-12-8,alpha-Angelica lactone,2,4.880209876389194e-07,exp4,25.491993470325276
DTXSID7044479,14814-09-6,3-(Triethoxysilyl)propane-1-thiol,2,0.6509312936714278,gnls,25.491993470325276
DTXSID9027443,1852-16-0,N-(Butoxymethyl)acrylamide,2,0.011177112329912137,gnls,25.491993470325276
DTXSID7021782,85-22-3,"2,3,4,5,6-Pentabromoethylbenzene",2,0.0017877760171140574,gnls,25.491993470325276
DTXSID8038770,557-34-6,Zinc acetate,2,0.8671366521857696,exp4,25.491993470325276
DTXSID1044489,5810-11-7,"2-Chloro-N,N-dimethyl-3-oxobutanamide",2,0.996804202761234,exp5,25.491993470325276
DTXSID3028005,39515-51-0,3-Phenoxybenzaldehyde,2,0.0,exp4,25.491993470325276
DTXSID4051586,1139-30-6,(-)Carophyllene oxide,2,0.0,exp5,25.491993470325276
DTXSID3040300,2051-62-9,4-Chlorobiphenyl,2,2.725700216370575e-09,poly1,25.491993470325276
DTXSID3038771,565-80-0,"2,4-Dimethylpentan-3-one",2,2.1911522903733143e-06,poly1,25.491993470325276
DTXSID7052284,612-12-4,"1,2-Bis(chloromethyl)benzene",2,5.464365241040794e-06,poly1,25.491993470325276
DTXSID0051499,100-43-6,4-Vinylpyridine,2,1.2647420022768776e-07,poly1,25.491993470325276
DTXSID5052597,87-91-2,Diethyl L-tartrate,2,3.0841018061534113e-17,gnls,25.491993470325276
DTXSID1034769,2444-46-4,N-Vanillylnonanamide,2,1.4309809225515737e-08,poly1,25.491993470325276
DTXSID5044316,6192-52-5,4-Methylbenzenesulfonic acid hydrate,2,3.3943314032902726e-08,gnls,25.491993470325276
DTXSID3044629,2638-94-0,"4,4\'-Diazene-1,2-diylbis(4-cyanopentanoic acid)",2,0.0,exp4,25.491993470325276
DTXSID4044408,2038-03-1,2-Morpholinoethylamine,2,3.403218902531064e-16,exp4,25.491993470325276
DTXSID9047467,123-41-1,Choline hydroxide,2,2.475956673758303e-07,gnls,25.491993470325276
DTXSID3025465,29761-21-5,Isodecyl diphenyl phosphate,2,4.2817331451946837e-07,poly1,25.491993470325276
DTXSID2052574,83-56-7,"1,5-Dihydroxynaphthalene",2,7.879104916988011e-08,poly1,25.491993470325276
DTXSID4035839,89415-87-2,"1,3-Dichloro-5-ethyl-5-methylhydantoin",2,1.328820741372559e-05,exp4,25.491993470325276
DTXSID8024153,193-39-5,"Indeno[1,2,3-cd]pyrene",2,7.622938900329949e-07,gnls,25.491993470325276
DTXSID9027653,7534-94-3,Isobornyl methacrylate,2,6.35744720919536e-07,poly1,25.491993470325276
DTXSID3027584,4979-32-2,"N,N-Dicyclohexyl-2-benzothiazolesulfenamide",2,6.361908528824963e-07,poly1,25.491993470325276
DTXSID4047709,68606-83-7,Cananga oil,2,1.0515107114629683e-06,gnls,25.491993470325276
DTXSID4044793,126-83-0,Sodium 3-chloro-2-hydroxypropylsulfonate,2,6.17782986398876e-07,poly1,25.491993470325276
DTXSID5020815,57-39-6,Metepa,2,1.3651592081453423e-06,poly1,25.491993470325276
DTXSID5020520,513-37-1,"2,2-Dimethylvinyl chloride",2,4.755147770678672e-10,exp4,25.491993470325276
DTXSID3024861,26444-49-5,Cresyl diphenyl phosphate,2,2.1160339461986273e-08,poly1,25.491993470325276
DTXSID3025170,101-67-7,"4,4\'-Dioctyldiphenylamine",2,7.966338023390142e-06,poly1,25.491993470325276
DTXSID1024837,7492-66-2,Citral diethyl acetal,2,2.986155862321259e-10,poly1,25.491993470325276
DTXSID4026216,563-04-2,"Phosphoric acid, tris(3-methylphenyl) ester",2,3.1828801383715622e-06,poly1,25.491993470325276
